ayahKey,surahNumber,ayahNumber,surahNameSimple,scriptType,displayText,sourceName,sourceReference,sourceChecksum,reviewerDecision,reviewerNotes
5:86,5,86,"Al-Ma'idah",INDOPAK,"وَالَّذِيْنَ كَفَرُوْا وَكَذَّبُوْا بِاٰيٰتِنَا͏ٓ اُولٰ࢜ىِٕكَ اَصْحٰبُ الْجَحِيْمِ ۝٨٦ࣖ","Tanzil Simple Clean XML",https://tanzil.net/download/,140787b7c399b11d54bfa72c237075916084232efa8a4cddf704cc8a2a74b1fe,"",""
7:170,7,170,"Al-A'raf",INDOPAK,"وَالَّذِيْنَ يُمَسِّكُوْنَ بِالْكِتٰبِ وَاَقَامُوا الصَّلٰوةَؕ اِنَّا لَا نُضِيْعُ اَجْرَ الْمُصْلِحِيْنَ ۝١٧٠","Tanzil Simple Clean XML",https://tanzil.net/download/,140787b7c399b11d54bfa72c237075916084232efa8a4cddf704cc8a2a74b1fe,"",""
11:61,11,61,Hud,INDOPAK,"وَاِلٰي ثَمُوْدَ اَخَاهُمْ صٰلِحًاۘ قَالَ يٰقَوْمِ اعْبُدُوا اللّٰهَ مَا لَكُمْ مِّنْ اِلٰهٍ غَيْرُهٗؕ هُوَ اَنْشَاَكُمْ مِّنَ الْاَرْضِ وَاسْتَعْمَرَكُمْ فِيْهَا فَاسْتَغْفِرُوْهُ ثُمَّ تُوْبُوْٓا اِلَيْهِؕ اِنَّ رَبِّيْ قَرِيْبٌ مُّجِيْبٌ ۝٦١","Tanzil Simple Clean XML",https://tanzil.net/download/,140787b7c399b11d54bfa72c237075916084232efa8a4cddf704cc8a2a74b1fe,"",""
15:74,15,74,Al-Hijr,INDOPAK,"فَجَعَلْنَا عَالِيَهَا سَافِلَهَا وَاَمْطَرْنَا عَلَيْهِمْ حِجَارَةً مِّنْ سِجِّيْلٍ ۝٧٤ؕ","Tanzil Simple Clean XML",https://tanzil.net/download/,140787b7c399b11d54bfa72c237075916084232efa8a4cddf704cc8a2a74b1fe,"",""
16:24,16,24,An-Nahl,INDOPAK,"وَاِذَا قِيْلَ لَهُمْ مَّاذَا͏ٓ اَنْزَلَ رَبُّكُمْۙ قَالُوْٓا اَسَاطِيْرُ الْاَوَّلِيْنَ ۝٢٤ۙ","Tanzil Simple Clean XML",https://tanzil.net/download/,140787b7c399b11d54bfa72c237075916084232efa8a4cddf704cc8a2a74b1fe,"",""
16:73,16,73,An-Nahl,INDOPAK,"وَيَعْبُدُوْنَ مِنْ دُوْنِ اللّٰهِ مَا لَا يَمْلِكُ لَهُمْ رِزْقًا مِّنَ السَّمٰوٰتِ وَالْاَرْضِ شَيْـًٔا وَّلَا يَسْتَطِيْعُوْنَ ۝٧٣ۚ","Tanzil Simple Clean XML",https://tanzil.net/download/,140787b7c399b11d54bfa72c237075916084232efa8a4cddf704cc8a2a74b1fe,"",""
17:3,17,3,Al-Isra,INDOPAK,"ذُرِّيَّةَ مَنْ حَمَلْنَا مَعَ نُوْحٍؕ اِنَّهٗ كَانَ عَبْدًا شَكُوْرًا ۝٣","Tanzil Simple Clean XML",https://tanzil.net/download/,140787b7c399b11d54bfa72c237075916084232efa8a4cddf704cc8a2a74b1fe,"",""
18:55,18,55,Al-Kahf,INDOPAK,"وَمَا مَنَعَ النَّاسَ اَنْ يُّو͏ٔ͏ْمِنُوْٓا اِذْ جَا࢜ءَهُمُ الْهُدٰي وَيَسْتَغْفِرُوْا رَبَّهُمْ اِلَّا͏ٓ اَنْ تَاْتِيَهُمْ سُنَّةُ الْاَوَّلِيْنَ اَوْ يَاْتِيَهُمُ الْعَذَابُ قُبُلًا ۝٥٥","Tanzil Simple Clean XML",https://tanzil.net/download/,140787b7c399b11d54bfa72c237075916084232efa8a4cddf704cc8a2a74b1fe,"",""
18:74,18,74,Al-Kahf,INDOPAK,"فَانْطَلَقَاࣟ حَتّٰٓي اِذَا لَقِيَا غُلٰمًا فَقَتَلَهٗۙ قَالَ اَقَتَلْتَ نَفْسًا زَكِيَّةًۢ بِغَيْرِ نَفْسٍؕ لَقَدْ جِي͏ٔ͏ْتَ شَيْـًٔا نُّكْرًا ۝٧٤","Tanzil Simple Clean XML",https://tanzil.net/download/,140787b7c399b11d54bfa72c237075916084232efa8a4cddf704cc8a2a74b1fe,"",""
22:62,22,62,Al-Hajj,INDOPAK,"ذٰلِكَ بِاَنَّ اللّٰهَ هُوَ الْحَقُّ وَاَنَّ مَا يَدْعُوْنَ مِنْ دُوْنِهٖ هُوَ الْبَاطِلُ وَاَنَّ اللّٰهَ هُوَ الْعَلِيُّ الْكَبِيْرُ ۝٦٢","Tanzil Simple Clean XML",https://tanzil.net/download/,140787b7c399b11d54bfa72c237075916084232efa8a4cddf704cc8a2a74b1fe,"",""
23:94,23,94,"Al-Mu'minun",INDOPAK,"رَبِّ فَلَا تَجْعَلْنِيْ فِي الْقَوْمِ الظّٰلِمِيْنَ ۝٩٤","Tanzil Simple Clean XML",https://tanzil.net/download/,140787b7c399b11d54bfa72c237075916084232efa8a4cddf704cc8a2a74b1fe,"",""
26:162,26,162,"Ash-Shu'ara",INDOPAK,"اِنِّيْ لَكُمْ رَسُوْلٌ اَمِيْنٌ ۝١٦٢ۙ","Tanzil Simple Clean XML",https://tanzil.net/download/,140787b7c399b11d54bfa72c237075916084232efa8a4cddf704cc8a2a74b1fe,"",""
26:196,26,196,"Ash-Shu'ara",INDOPAK,"وَاِنَّهٗ لَفِيْ زُبُرِ الْاَوَّلِيْنَ ۝١٩٦","Tanzil Simple Clean XML",https://tanzil.net/download/,140787b7c399b11d54bfa72c237075916084232efa8a4cddf704cc8a2a74b1fe,"",""
28:25,28,25,Al-Qasas,INDOPAK,"فَجَا࢜ءَتْهُ اِحْدٰىهُمَا تَمْشِيْ عَلَي اسْتِحْيَا࢜ءٍؗ قَالَتْ اِنَّ اَبِيْ يَدْعُوْكَ لِيَجْزِيَكَ اَجْرَ مَا سَقَيْتَ لَنَاؕ فَلَمَّا جَا࢜ءَهٗ وَقَصَّ عَلَيْهِ الْقَصَصَۙ قَالَ لَا تَخَفْࣞࣟ نَجَوْتَ مِنَ الْقَوْمِ الظّٰلِمِيْنَ ۝٢٥","Tanzil Simple Clean XML",https://tanzil.net/download/,140787b7c399b11d54bfa72c237075916084232efa8a4cddf704cc8a2a74b1fe,"",""
30:13,30,13,Ar-Rum,INDOPAK,"وَلَمْ يَكُنْ لَّهُمْ مِّنْ شُرَكَا࢜ىِٕهِمْ شُفَعٰ࢜و͏ٔ͏ُا وَكَانُوْا بِشُرَكَا࢜ىِٕهِمْ كٰفِرِيْنَ ۝١٣","Tanzil Simple Clean XML",https://tanzil.net/download/,140787b7c399b11d54bfa72c237075916084232efa8a4cddf704cc8a2a74b1fe,"",""
35:19,35,19,Fatir,INDOPAK,"وَمَا يَسْتَوِي الْاَعْمٰي وَالْبَصِيْرُ ۝١٩ۙ","Tanzil Simple Clean XML",https://tanzil.net/download/,140787b7c399b11d54bfa72c237075916084232efa8a4cddf704cc8a2a74b1fe,"",""
36:1,36,1,Ya-Sin,INDOPAK,"يٰس࢜ ۝١ۚ","Tanzil Simple Clean XML",https://tanzil.net/download/,140787b7c399b11d54bfa72c237075916084232efa8a4cddf704cc8a2a74b1fe,"",""
36:2,36,2,Ya-Sin,INDOPAK,"وَالْقُرْاٰنِ الْحَكِيْمِ ۝٢ۙ","Tanzil Simple Clean XML",https://tanzil.net/download/,140787b7c399b11d54bfa72c237075916084232efa8a4cddf704cc8a2a74b1fe,"",""
36:3,36,3,Ya-Sin,INDOPAK,"اِنَّكَ لَمِنَ الْمُرْسَلِيْنَ ۝٣ۙ","Tanzil Simple Clean XML",https://tanzil.net/download/,140787b7c399b11d54bfa72c237075916084232efa8a4cddf704cc8a2a74b1fe,"",""
36:4,36,4,Ya-Sin,INDOPAK,"عَلٰي صِرَاطٍ مُّسْتَقِيْمٍ ۝٤ؕ","Tanzil Simple Clean XML",https://tanzil.net/download/,140787b7c399b11d54bfa72c237075916084232efa8a4cddf704cc8a2a74b1fe,"",""
36:5,36,5,Ya-Sin,INDOPAK,"تَنْزِيْلَ الْعَزِيْزِ الرَّحِيْمِ ۝٥ۙ","Tanzil Simple Clean XML",https://tanzil.net/download/,140787b7c399b11d54bfa72c237075916084232efa8a4cddf704cc8a2a74b1fe,"",""
